image_path,season,pond
datasets/train_on_2025_all\val\images\GX010665_MP4-0100_jpg.rf.7fe92a46dbd236f4104e37b487ed5e0a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0101_jpg.rf.131b63cfb62ad852ecc981bd69cafc6a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0101_jpg.rf.695c98b7feb2e0761f47a995f55df818.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0103_jpg.rf.ece21a21e53db3834595c3a44fe38c79.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0108_jpg.rf.5fe6fc3f438e32420992750d736dd8de.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0111_jpg.rf.dfda8ba95fe487f09a469e4f291a1acb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0128_jpg.rf.b6c1f3fae9cf9c0c7d37aacbffa551cd.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0128_jpg.rf.c021939037661ac7032afb4190379c60.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0129_jpg.rf.559c57886f5690dd45255de1c6b8867f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0133_jpg.rf.8d1e694efb88ca474ac6c21a0ecba158.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0134_jpg.rf.533a6d7d5340ff0795d17941a8751cc7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0136_jpg.rf.b8d7b046d6a6367157c4935830a3f9c5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0137_jpg.rf.5716d652fe243567c028515163822762.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0194_jpg.rf.e39d415be7a76c2dac0d698d7990255f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0198_jpg.rf.da126e10c116b5f22a8eca28f42f8830.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0208_jpg.rf.3a39b3e140195195576dca5b4d0c2b13.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0216_jpg.rf.8a9ac800a2be00ba4a6db5a5cd5c6296.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0216_jpg.rf.c85471c96f32f29a4552998a0bfef644.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0217_jpg.rf.e2002a9318e1d506b8faadfbca58652a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0218_jpg.rf.f262a0785606543791b62b1ce9c0fa40.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0241_jpg.rf.244c945f5cf7ac04c9521da67e143662.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0243_jpg.rf.accef6733fc2f035c3362fd5f8609c66.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0245_jpg.rf.869589090ac9cc7ecd742e12e891ab0f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0247_jpg.rf.b291053752c98daed2244321180faaae.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0248_jpg.rf.f00d5597c4ef6987722df80c3e51fed4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0256_jpg.rf.a144600f86882ab4aaa541dd06ed8af3.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0258_jpg.rf.a00c002979213abbf46660d816111f51.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0265_jpg.rf.3c765632abf55afdd01d74c0dfc04471.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010665_MP4-0266_jpg.rf.9f70e2c0d67e65e9c567d5ee87415e96.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0004_jpg.rf.da5e0a007c6259c172b7e1f1911dba62.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0025_jpg.rf.5a7c8acd6cb5e567610ec6a25c769499.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0042_jpg.rf.b93efda5dffa96206b9bfcd9e8b7fe24.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0044_jpg.rf.96930fb115a6d507128ccefd16ed34a1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0057_jpg.rf.cfe79cc868364cd3b8caaf5d105bdd5c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0083_jpg.rf.3bf566f01ce02754886bf6eeaf818aee.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0085_jpg.rf.25562ec629e89ace52d74122b608293c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0086_jpg.rf.8408667c88331ac6251809d3431b8d12.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0097_jpg.rf.52ca7a1418a7d4daaaa38334d02bd30b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0100_jpg.rf.5a9f4dd5352981381c01e83771693578.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0131_jpg.rf.00cea175c515d026f1dede115be5fc5c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0140_jpg.rf.4be2a7a82ba7a251f20c5d364da5afc9.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0143_jpg.rf.c7d88373fc455d3464b259e5bb8908bb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0144_jpg.rf.14473fd7bedaedfea0656f432912253f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0144_jpg.rf.5b830f43f156f27cfd2412098fbeec79.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0146_jpg.rf.bdee8fb84f77d6ab1f0a6acf01269911.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0150_jpg.rf.4d440497966b2976a2c783e40b9d850a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0157_jpg.rf.e7bb421fdf0c7af80746a147557794cc.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0174_jpg.rf.54657d26734efed91e55f3d5552cf9c0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0189_jpg.rf.c51e70dda3da9cc4f27ada4e26178a5c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0195_jpg.rf.fe46d37526849cabda913d166ecb7ca8.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0197_jpg.rf.8f4ba82a88afd7b7fb44b2c28e57dfd6.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0199_jpg.rf.c02be95e05e0155b2c53e14a7dca6a7f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0205_jpg.rf.40464f1b80e8ac7fe29ddc7b58f10f97.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0207_jpg.rf.afdd0f8699458552c61f81b8922b3b4d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0210_jpg.rf.5547047dcde61a0e2a0ac5e51c4153ec.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0224_jpg.rf.8883413aba86bbaa66521e34b09574a0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0226_jpg.rf.a25b817a88b60d64dd234311037c60e7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0229_jpg.rf.b7eb7cb0b290b8f4148606cdcdefd544.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0232_jpg.rf.07b55b741bf904b558908a5192e572c7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0233_jpg.rf.7c041f4d39881dfba32b8cf8f20a5025.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0234_jpg.rf.512cd6f4c812e27f7e44b0e21dfc2e13.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0238_jpg.rf.396ceae79ebd7c58dcef44b8573b1f04.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0239_jpg.rf.94a918d542bf392fe5b479effd8d77fc.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0240_jpg.rf.d570fd1c3baf0fc285f0cb023a838bfb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0241_jpg.rf.f2c87f57841e8aff568f80765e507264.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0244_jpg.rf.c443041ed0911d8e6d5997af10a601f6.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0246_jpg.rf.606d6e0e881f2bc93c3a30d7813e9a96.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0248_jpg.rf.bf4c2f201c8bdc6938514b95a8852a39.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0255_jpg.rf.ec0bf8a7a8212981ecfed1ce5e70d57e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0257_jpg.rf.6287f0226bf082fbee4a6e51b41d175a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0260_jpg.rf.c20bae429f4e851dca8ec3a235c0640b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0271_jpg.rf.70c12deb202d2c1d1797c54161da3d64.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0272_jpg.rf.74eeefbf52ebc445ee3c6d961811c765.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0272_jpg.rf.8310915e2af578ea96afa408fd160703.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0288_jpg.rf.5c3ef0fd81199c48ba0da9e52bdf1e6b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0288_jpg.rf.5d019b029d29c5b3986ff017a84a5c95.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0289_jpg.rf.0e84b5c98c056cce5850848a4bafc38a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0298_jpg.rf.74220b730d27a8600ee515215f338a79.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0299_jpg.rf.bd13c8a01d852359623531401625f1ca.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0299_jpg.rf.e6a5f7569d3f69014ef7bcf201979f7d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0300_jpg.rf.cceaba67c1f209e9dc30a63cfba41765.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0302_jpg.rf.89d7d8b1be794b2c712f8a3b90d1309f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0304_jpg.rf.b4b9e06bd78ceca4e17a366087f0513e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0311_jpg.rf.d677f52984eed8e775de67777d08fb7f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0339_jpg.rf.3eb56619ce1ee7a9fb922c2ed38f9af5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0340_jpg.rf.3a301476351f5892f345a294af81daf2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010666_MP4-0342_jpg.rf.307ab7360849f3a6f1bedc7704393376.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0013_jpg.rf.7475ce99cc745c4d9e8a232533d5bbbf.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0018_jpg.rf.d11c1a236a2d998ecb1e5d6282e64058.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0020_jpg.rf.8188ca9e34801e0c8a4c895c56001c6b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0021_jpg.rf.94ee7ecc0e2163980c97907fabd43619.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0022_jpg.rf.b35bc0cb241ca9b69a134caf2bc84103.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0032_jpg.rf.5d3b71b6d3c8a243ebdec6d3b53e3638.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0035_jpg.rf.3aa452c0839ec541b26da4f2099e24b1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010667_MP4-0036_jpg.rf.d3f607829b588e71aefe13e9983d415e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0020_jpg.rf.9f196f99a583ccdb57803aef353582cc.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0022_jpg.rf.8368f4392f3f94f0b5b8b85f0523f79b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0027_jpg.rf.c07a97e29f9613f888b1ab3bd09592de.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0029_jpg.rf.4728abd43add36006570c09f0133d905.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0030_jpg.rf.5f98f7652d313ce2a95eafa2a87484ea.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0030_jpg.rf.e1ea2f046a074e01865a7f5acbea0848.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0036_jpg.rf.f1eff10fd8b245b2d80c3c5be4a928cf.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0044_jpg.rf.62eff0ff53ea166dd6e268a427b40a9d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0046_jpg.rf.b0d1b3e7fa8ae93f9dc5307911be5eb1.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0051_jpg.rf.f473773a9346d5ce61a027f98ffa3bfd.jpg,2025,mixed
datasets/train_on_2025_all\val\images\GX010668_MP4-0055_jpg.rf.cb5bc2ad064c6ff2da627700a01f39af.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00003_jpg.rf.66e740d20d8ea52a0226c18aa5b1ee34.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00005_jpg.rf.3ef123aca7cf5c9a2ed5ef4c0a45a982.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00006_jpg.rf.d244c72491d07ff3caa751f7461f6e6f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00007_jpg.rf.98b43a30c9d05e540703295926d96fa2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00008_jpg.rf.4c3ab5c00a674adb53d6140f4297a92c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00008_jpg.rf.9b74e7cb73a2179046892b2275e6616d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00009_jpg.rf.ae5b8f3b1ed4b46f6ad0d8b4d04c07c7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00010_jpg.rf.6e98efa4336499cec7220a1ea4f51422.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00010_jpg.rf.c37f6413c7cadc4b5d93c128e6853979.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00011_jpg.rf.19b23fe9d0e2d713346f1cffeeab61cf.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00011_jpg.rf.586fe9ab3171294332bc8ce0e6b1cb1a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00012_jpg.rf.ea0abbde59a540bed5165ef4437b8825.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00013_jpg.rf.e45c961a193811f5837d1601e4b6f9f5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00014_jpg.rf.bb3a45e97fffcb65e85d3fbf6148d297.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00014_jpg.rf.f77453efcbff22b45e50530c93eaca37.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00015_jpg.rf.3deac7201ca0b52b478d13b4ab1b2237.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00015_jpg.rf.f7f862cefee5d9c98dc8dd7098337250.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00017_jpg.rf.4caa4bdc028ec295e4a6581f33b71ded.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00019_jpg.rf.10e6b4bb62d98429999bdb4ae0ae77dd.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00020_jpg.rf.8c2736fb75e3fc7f5086c995d4b83183.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00022_jpg.rf.ca782a156be5797ee7b76a6275d86ebb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00023_jpg.rf.23dd43f6a0025cce3c7a8d1712fdbf5a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00023_jpg.rf.9cebdfbf6a49a459667578decb3eaa0b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00023_jpg.rf.a655fa38ded1e50510aa2bbe43708e53.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00025_jpg.rf.047c08acd90f273eabff6c6289aaf987.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00026_jpg.rf.298c14c36184f9a4cb1ff4cb8030c3c5.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.0162405403d860e9019d09965da6562e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.53f5eff50788119f7e7317099ed5a06d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.877aa00f6d1ccf96407372d955a6c6fa.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.c11b39d1349ea630db20f9376bcf3808.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00027_jpg.rf.d369d90de32e7c8400c2dba4c9d7ade4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00029_jpg.rf.27b19e154dea1bcc629f23ec476e0a1b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00029_jpg.rf.3941c516f47e92f570c8b0348c8bb46b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00030_jpg.rf.8c42e651a39837097e313864fbe724f0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00031_jpg.rf.d10f5e4dc5f70cf6fb89c7538d1c9634.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00032_jpg.rf.4a67c0b50ceccb21cbb21fbdf35dff08.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00032_jpg.rf.cfaac73fc079a7f3abc5cc2e5a37b822.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00035_jpg.rf.1b54ed472517a61c9bfeec7220ad64a2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00035_jpg.rf.a488121fbc82e28e06e7fe9336c404a9.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00036_jpg.rf.891c05f42e72922b936efc76f130ebaf.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00037_jpg.rf.c832809fed39f1cf33cff166f46a5295.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00038_jpg.rf.92aebc9f7c406273bffccf46b4784e97.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00039_jpg.rf.387e2b6eef7d94eddb15294e20daaab8.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00039_jpg.rf.50ad10c4731a50be3dc2d3520e7a15ef.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00039_jpg.rf.584a06cb036640b776903447fe1426ad.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00039_jpg.rf.70030802aadc30a609408af461aa5968.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00041_jpg.rf.97cc81e54d6d7205b5896e3424d0179b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00042_jpg.rf.c4fb7eecbc8dd41362e479f4359768dc.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00043_jpg.rf.6c7afbdf53c901ae874ec90a49a43baa.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00043_jpg.rf.d9b5b2b1f5eac35ae015852337221329.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00044_jpg.rf.964abac006075081c6be7e3b85842dc4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00045_jpg.rf.70bd37788b34a08dd992ae816ca70ffb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00046_jpg.rf.667a47ae0bf23d6c5bfa622b17c0b6a3.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00046_jpg.rf.74619e0a839c270af24051c9edd3d8d4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00047_jpg.rf.cbe6514312f2c8d2a7af6d812a2f68f0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00049_jpg.rf.dde136cea3816276fdb69fb03fa70905.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00050_jpg.rf.acd80ed854a745c4c87bd7c9e2ed054b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00051_jpg.rf.3db3f71dbaf62b1e668c2b8de541fe92.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00054_jpg.rf.14806f5143f40ef1029e6297701c8601.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00055_jpg.rf.742ad2b53f7612f78cd4ffa34a97abf8.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00055_jpg.rf.d3da204f4f9a704905083b8d80b877d0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00063_jpg.rf.ebcec09b94a7a03784174f0ad9ad7b0a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.5bb255b8f9c7d615a0cd1fcc69c0c90f.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.7aceb15cb33f772f1c430577c0f66408.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.8315065276fbac7368f349c4f9613bfb.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00064_jpg.rf.d25b3c6ce7f00a111d6af36ebd1795a7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00065_jpg.rf.076a62b2fe945213bb9d6511e867e28c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00065_jpg.rf.4363ca2e06cd1a079fc17ae7c222abd2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00065_jpg.rf.c9ba95450169526523b8b8c7ce85b709.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00066_jpg.rf.a3cde73d510c0b6d68b9d58f0db1d025.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00067_jpg.rf.4fd6cc9a83f2385901c7d5cacf053aa7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00069_jpg.rf.106a34bc13902751dc3cf219e9618052.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00069_jpg.rf.c31d2a2b480c1020d8d98b1cfbb31f4a.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00070_jpg.rf.a1e7dbe5838c818508b5212c578bb8bd.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00072_jpg.rf.80751859032d3ae0c51b2be3b08c2d60.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00072_jpg.rf.a5353fce3bbcf846fdff8145ded201c7.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00073_jpg.rf.0d9b74a6359cd8ebb3928132c762a3ae.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00075_jpg.rf.2f4967fc89be50ac6de5ab98bba85c08.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00075_jpg.rf.3c2e32a75dea5c0e61cc617dc90f123c.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00076_jpg.rf.771d5b00ae6e2fd470a93a26fea51fec.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00077_jpg.rf.696cb01b762432c3cfceeea1268bf616.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00078_jpg.rf.2533274afcc6ebb0be9ab8b55f738016.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00078_jpg.rf.2a5d42ad2885cd3409f92077b46bb640.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00078_jpg.rf.31bfb8e18692c0c5daf5ec14c8e0c2e0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00079_jpg.rf.3bc488e5f2f464df45ab5324cffcb910.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00079_jpg.rf.74df03ce577bc13cbf59df680c588789.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00079_jpg.rf.d073c9519221cd0932708db2c18bc540.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.3f47a50ca5ab22074d46d4d5e7430630.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.70b2f556ecfbbb94ec89faaf34c0466b.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.9f44c67e6a40ca4afd17a560c0a9ebd0.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.a292d13529f876c3acc1bdfa9139ce01.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00080_jpg.rf.ae2eb6c5966a75db7fa4cbf0800a130e.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00081_jpg.rf.14c8ff8217bf57ee3cd5cc587f9ed6db.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00081_jpg.rf.52ce65655a130601ce53aada1278983d.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00082_jpg.rf.004cc66294be97bdc0ea3cd90a45c311.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00082_jpg.rf.8760bad924d9fc6a30511a8d358d8a93.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00082_jpg.rf.8c44fed453d9fde0b8ac6fb47c90fab2.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00084_jpg.rf.2239c259729b12d63cfc1e666dab56f4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00084_jpg.rf.b39031b486a9fd4e52e1faac9dc452ec.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00084_jpg.rf.ee045bc2f2fa1c10ca2e58f4f3fc8e40.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00086_jpg.rf.e89e3e0704208a6e653851173e72c0d4.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00087_jpg.rf.2273da68fbc6530498bbf110cf5cf414.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00088_jpg.rf.235f7a1dfbc4a3617de678aa431e4661.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00088_jpg.rf.5aba4656869e338f73535ca30ae7d507.jpg,2025,mixed
datasets/train_on_2025_all\val\images\frame_00089_jpg.rf.2ed54b8ca5af0f71cd086ffff6027fa3.jpg,2025,mixed
